Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-007988,2020-02,02/17/2020 22:00,Y, , ,1, , 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4011,PALM ST,56, , ,4011,PALM,898489.7,1030893
20-007988,2020-02,02/17/2020 22:00, , , ,-1, , 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4011,PALM ST,56, , ,4011,PALM,898489.7,1030893
20-007965,2020-02,02/17/2020 22:04,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1640,VERONICA AVE,73, , ,1640,VERONICA,893079.6,1050618
20-007944,2020-02,02/17/2020 22:30,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,6102,VIRGINIA AVE,1, , ,6102,VIRGINIA,891876.5,993227.4
20-008225,2020-02,02/17/2020 23:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3503,IOWA AVE,19, , ,3503,IOWA,897501.5,1004408
20-007990,2020-02,02/17/2020 23:30,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3322,VIRGINIA AVE,30, , ,3322,VIRGINIA,895240.5,1005931
20-007904,2020-02,02/17/2020 23:50,Y, , ,1, , 42016,3,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,3215,NEBRASKA AVE,30, , ,3215,NEBRASKA,896807.6,1006405
20-007904,2020-02,02/17/2020 23:50,Y, , ,1, , 42015,3,ASSLT-AGGRV-KNIFE/CUT-2ND-ADULT-DOMESTIC,3215,NEBRASKA AVE,30, , ,3215,NEBRASKA,896807.6,1006405
20-007906,2020-02,02/17/2020 23:50,Y, , ,1, , 38111,4,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,1000,N 9TH ST,35, , , , ,908354.2,1020067
20-008010,2020-02,02/17/2020 23:59,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2835,CHEROKEE ST,19, , ,2835,CHEROKEE,897002.4,1005341
20-007907,2020-02,02/18/2020 00:02,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S BROADWAY 3200 / I 55 NORTHBO,18, ,@OFF RAMP, , ,902009.9,1004210
20-007984,2020-02,02/18/2020 00:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 13TH ST / ST CHARLES ST,36, , ,507,13TH,906349.9,1018984
20-007909,2020-02,02/18/2020 00:48,Y, , ,1, ,263299,2,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,3291,S KINGSHIGHWAY BLVD,14,QUIK TRIP,S KINGSHIGHWAY / FYLER, ,KINGSHIGHWAY,885690.1,1007605
20-007954,2020-02,02/18/2020 00:48,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3291,S KINGSHIGHWAY BLVD,14, , ,3291,KINGSHIGHWAY,885690.1,1007605
20-007964,2020-02,02/18/2020 01:00,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,800,WASHINGTON AVE,35,MARRIOTT HOTEL, ,800,WASHINGTON,908297.3,1018623
20-007914,2020-02,02/18/2020 01:00,Y, , ,1, , 51211,5,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,5740,GREER AVE,50, , ,5740,GREER,885127.3,1036780
20-008068,2020-02,02/18/2020 01:00,Y, , ,1, , 41016,4,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,2947,FRANKLIN AVE,59, , ,2947,FRANKLIN,900320.1,1021716
20-007911,2020-02,02/18/2020 01:03,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4323,N NEWSTEAD AVE,69, , ,4323,NEWSTEAD,896892.2,1035595
20-007913,2020-02,02/18/2020 01:05,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,7339,GRAVOIS AVE,88, ,@WALGREENS - GRAVOIS AND HAMPTON,7339,GRAVOIS,878828.2,994423.4
20-007916,2020-02,02/18/2020 02:00,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3145,S GRAND BLVD,15, , ,3145,GRAND,893723,1007999
20-008319,2020-02,02/18/2020 02:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3145,S GRAND BLVD,15,MANGIA ITALIANO, ,3145,GRAND,893723,1007999
20-007915,2020-02,02/18/2020 02:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,EB 270 / RIVERVIEW DR,75, , , , ,910816.6,1068450
20-007918,2020-02,02/18/2020 02:23,Y, , ,1, , 52212,3,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,3830,S GRAND BLVD,16,HABITAT FOR HUMANITY RESTORE,#1143495,3830,GRAND,893423.6,1002800
20-007919,2020-02,02/18/2020 02:58,Y, , ,1, ,182260,5,DRUGS-POSSESSION/METHAMPHETAMINE,0,MARYLAND AVE / N NEWSTEAD AVE,38, , , , ,890528.2,1023101
20-007920,2020-02,02/18/2020 03:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4325,N NEWSTEAD AVE,69, , ,4325,NEWSTEAD,896927.4,1035464
20-009260,2020-02,02/18/2020 04:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,455,WHITTIER ST,38, , ,455,WHITTIER,892586.5,1023491
20-007925,2020-02,02/18/2020 04:00,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,104,COURTOIS ST,2, , ,104,COURTOIS,888998.6,987731.4
20-008031,2020-02,02/18/2020 05:30,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6447,MCCUNE AVE,11, , ,6447,MCCUNE,878077.6,1011722
20-007926,2020-02,02/18/2020 06:10,Y, , ,1, , 42011,1,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,4530,S GRAND BLVD,16, , ,4530,GRAND,892539.9,998952.5
20-008407,2020-02,02/18/2020 06:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,S 8TH ST / SPRUCE ST,35, , , , ,907504.8,1015925
20-007937,2020-02,02/18/2020 07:00,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",4500,N BROADWAY,17, , ,4500,BROADWAY,905164,1033720
20-008052,2020-02,02/18/2020 07:00,Y, , ,1, , 51122,2,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,6443,MURDOCH AVE,8, , ,6443,MURDOCH,876778.6,1003359
20-008011,2020-02,02/18/2020 07:05,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,8109,WANDA AVE,4, , ,8109,WANDA,880952.6,992035.3
20-007934,2020-02,02/18/2020 07:15,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5026,BEACON AVE,72,VICTIM S RESIDENCE, ,5026,BEACON,891358.7,1042054
20-007960,2020-02,02/18/2020 07:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,1755,S GRAND BLVD,27,SLU CARE UNIT HOSPITAL, ,1755,GRAND,894360.4,1013140
20-008014,2020-02,02/18/2020 07:45,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,4500,N BROADWAY,64, , ,4500,BROADWAY,905164,1033720
20-008357,2020-02,02/18/2020 08:00,Y, , ,1, , 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,8531,CONCORD PL,74, , ,8531,CONCORD,896990.3,1050359
20-007986,2020-02,02/18/2020 08:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4343,W FLORISSANT AVE,68, , ,4877,PENROSE,898752.8,1036892
20-007979,2020-02,02/18/2020 08:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,2735,CHOUTEAU AVE,37, , ,2735,CHOUTEAU,899745.6,1015931
20-007940,2020-02,02/18/2020 08:30,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4771,NORTHLAND AVE,55, , ,4771,NORTHLAND,891164.5,1031846
20-007961,2020-02,02/18/2020 08:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,6500,OLEATHA AVE,9, , ,3545,WATSON,877256.4,1006816
20-008037,2020-02,02/18/2020 08:40,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,647,TOWER GROVE AVE,38, , ,647,TOWER GROVE,890363.6,1019087
20-007998,2020-02,02/18/2020 08:45,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3936,SCHILLER PL,5, , ,3936,SCHILLER,888595.6,997924.8
20-007942,2020-02,02/18/2020 08:59,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,720,N TUCKER BLVD,35, , , , ,907140.5,1019238
20-009108,2020-02,02/18/2020 09:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,8516,WATER ST,2, , ,8516,WATER,887577.9,985463.6
20-008214,2020-02,02/18/2020 09:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4633,ALASKA AVE,16, , ,4633,ALASKA,893040.4,998116.4
20-007956,2020-02,02/18/2020 09:13,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1314,GRAVOIS AVE,21, , ,1314,GRAVOIS,902707.6,1010535
20-007948,2020-02,02/18/2020 09:19,Y, , ,1, ,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,0,N BROADWAY / CHESTNUT ST,35, , , , ,0,0
20-007955,2020-02,02/18/2020 09:20,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3507,WISCONSIN AVE,18, ,#1128265,3507,WISCONSIN,899764.4,1004047
20-007967,2020-02,02/18/2020 09:30,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,W FLORISSANT AVE / N KINGSHIGH,71, ,METRO BUS STOP, , ,895487.5,1040711
20-007958,2020-02,02/18/2020 10:07,Y, , ,1, ,250000,4,LOITERING-BEGGING,1000,N BROADWAY,62, ,HWY 44 NB BROADWAY EXIT RAMP, , ,909758.9,1019796
20-007968,2020-02,02/18/2020 10:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,5319,SHREVE AVE,71, , ,5319,SHREVE,895294.3,1038547
20-008063,2020-02,02/18/2020 10:47,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3644,ARSENAL ST,15, , ,3644,ARSENAL,893372.6,1008393
20-007980,2020-02,02/18/2020 10:50,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8327,CHURCH RD,74, , ,8327,CHURCH,896325.9,1048679
20-007983,2020-02,02/18/2020 11:20,Y, , ,1, , 43012,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,2231,OREGON AVE,24, ,UPSTAIRS TO THE LEFT,2231,OREGON,897839.8,1010786
20-009652,2020-02,02/18/2020 11:20,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,3900,HOLLY HILLS AVE,80,CARONDELET PARK, ,6715,PLATEAU,887212.9,993759.3
20-007982,2020-02,02/18/2020 11:45,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / SIDNEY ST,25, , , , ,894234.4,1010426
20-008163,2020-02,02/18/2020 12:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,3345,YORK CT,55, , ,3345,YORK,891240.3,1034371
20-008015,2020-02,02/18/2020 12:00,Y, , ,1, , 51130,3,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,3306,MIAMI ST,19, , ,3306,MIAMI,894761.8,1004166
20-008015,2020-02,02/18/2020 12:00, , , ,-1, , 51130,3,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,3306,MIAMI ST,19, , ,3306,MIAMI,894761.8,1004166
20-008049,2020-02,02/18/2020 12:25,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3621,WINNEBAGO ST,15, , ,3621,WINNEBAGO,893075.1,1003962
20-007985,2020-02,02/18/2020 12:35,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2921,NEBRASKA AVE,25, ,1ST DOOR,2921,NEBRASKA,897101.9,1008271
20-007989,2020-02,02/18/2020 12:48,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3307,UTAH ST,25, , ,3307,UTAH,894945.4,1006320
20-008036,2020-02,02/18/2020 13:00,Y, , ,1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3191,NEBRASKA AVE,30, ,RESIDENCE,3191,NEBRASKA,897027.2,1006680
20-008003,2020-02,02/18/2020 13:30,Y, , ,1, , 65601,5,"LARCENY-MTR VEH PARTS $500 - $24,999",2733,HAMILTON AVE,50, , ,3815,21ST,882899.6,1036531
20-008097,2020-02,02/18/2020 13:30,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1025,SPRUCE ST,35, , ,1025,SPRUCE,906589.4,1016244
20-007993,2020-02,02/18/2020 13:35,Y, , ,1, ,250000,1,LOITERING-BEGGING,900,LOUGHBOROUGH AVE,1, , , , ,888861.4,991772.8
20-007999,2020-02,02/18/2020 13:37,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,BELT AVE / DELMAR BLVD,47, , , , ,883310.2,1026907
20-008004,2020-02,02/18/2020 13:56,Y, , ,1, , 10000,1,HOMICIDE,6425,MINNESOTA AVE,1, , ,6425,MINNESOTA,891467.6,991775.4
20-008085,2020-02,02/18/2020 14:00,Y, , ,1, , 92000,1,SIMPLE ASSAULT-HARRASSMENT,4530,S GRAND BLVD,16, , ,4530,GRAND,892539.9,998952.5
20-008006,2020-02,02/18/2020 14:30,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,4624,S KINGSHIGHWAY BLVD,5, , ,4624,KINGSHIGHWAY,884312.7,1002371
20-008114,2020-02,02/18/2020 15:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4366,MARYLAND AVE,38, , ,4366,MARYLAND,890528.2,1023101
20-008009,2020-02,02/18/2020 15:00,Y, , ,1, , 41016,6,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,0,CORA AVE / LABADIE AVE,56, , , , ,892768.5,1032083
20-009166,2020-02,02/18/2020 15:23,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",2941,MONTGOMERY ST,59, , ,2941,MONTGOMERY,900385.9,1026528
20-008021,2020-02,02/18/2020 15:30, , , ,-1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,401,S 14TH ST,36,CIVIC CENTER, ,401,14TH,905172.7,1016526
20-008021,2020-02,02/18/2020 15:30,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,401,S 14TH ST,36,CIVIC CENTER, ,401,14TH,905172.7,1016526
20-008027,2020-02,02/18/2020 15:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,HAMPTON AVE / OAKLAND AVE,41, , , , ,881147.9,1018530
20-008043,2020-02,02/18/2020 16:20,Y, , ,1, , 43015,1,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,5241,ALASKA AVE,1, , , , ,891736.5,996134.2
20-008090,2020-02,02/18/2020 16:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",320,S BROADWAY,35,TUMS, , , ,908625.1,1015638
20-008035,2020-02,02/18/2020 16:31,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,701,N 15TH ST,36, ,@CITY MUSEUM 8TH FL,701,15TH,905704.1,1019717
20-008038,2020-02,02/18/2020 16:45,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1415,CHAMBERS ST,63, , ,1415,CHAMBERS,907137.1,1023803
20-008276,2020-02,02/18/2020 17:00,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",4660,LOUISIANA AVE,16, , ,4660,LOUISIANA,892773.6,998008.4
20-008045,2020-02,02/18/2020 17:08,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,S GRAND BLVD / MIAMI ST,19, ,GRY TRLBLZR BM, , ,893475.6,1004552
20-008051,2020-02,02/18/2020 17:24,Y, , ,1, ,182999,1,DRUGS-POSSESSION/OTHR UNSPEC DRUG,8645,S BROADWAY,2, , , , ,886578.8,985712.1
20-008110,2020-02,02/18/2020 17:30,Y, , ,1, , 69502,1,"LARCENY-ALL OTHER OVER $25,000",301,E MARCEAU ST,2, , ,301,MARCEAU,888348.3,985681.3
20-008072,2020-02,02/18/2020 17:30,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N TAYLOR AVE / WESTMINSTER PL,38, , , , ,890018.3,1024647
20-008121,2020-02,02/18/2020 17:45,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1709,S 9TH ST,21, , ,1709,9TH,905041.7,1011294
20-008046,2020-02,02/18/2020 17:50,Y, , ,1, ,151130,3,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,3605,WISCONSIN AVE,18, , , , ,899865.9,1003578
20-008048,2020-02,02/18/2020 17:52,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3943,GREER AVE,56, , ,3943,GREER,898256.2,1029585
20-008138,2020-02,02/18/2020 18:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1319,ST LOUIS AVE,63, , ,1319,ST LOUIS,906650.8,1026259
20-008103,2020-02,02/18/2020 18:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6325,MARQUETTE AVE,9, , ,6325,MARQUETTE,878284.6,1007382
20-008057,2020-02,02/18/2020 18:13,Y, , ,1, , 36111,4,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,1916,CARR DR,61, , , , ,904440.9,1021449
20-008081,2020-02,02/18/2020 18:15,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",1551,S BROADWAY,20, , ,1551,BROADWAY,906191.9,1011090
20-008067,2020-02,02/18/2020 18:15,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,800,CANAAN AVE,74, ,BLK,800,CANAAN,897519.5,1051175
20-008094,2020-02,02/18/2020 18:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 11TH ST / LUCAS AVE,35, , , , ,907416.8,1019101
20-008193,2020-02,02/18/2020 18:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,HORNSBY AVE / RIVERVIEW BLVD,74, , , , ,894164.1,1050858
20-008058,2020-02,02/18/2020 18:41,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4467,GIBSON AVE,39, , , , ,888614,1018239
20-008073,2020-02,02/18/2020 19:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,SPRUCE ST / S TUCKER BLVD,35, , , , ,906084.9,1016333
20-008061,2020-02,02/18/2020 19:05,Y, , ,1, , 36111,5,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,311,DE BALIVIERE AVE,47,CHINESE EXPRESS, ,311,DE BALIVIERE,881596.2,1025069
20-008150,2020-02,02/18/2020 19:30,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5596,PERSHING AVE,47, , ,5596,PERSHING,882158.1,1024891
20-008062,2020-02,02/18/2020 19:36,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,GROVE ST / KOSSUTH AVE,67, , , , ,902633.9,1030570
20-008080,2020-02,02/18/2020 20:00,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",5739,NATURAL BRIDGE AVE,70,TITAN TUBE, ,5739,NATURAL BRIDGE,885825.6,1038679
20-008070,2020-02,02/18/2020 20:15,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,1551,S 7TH ST,21, , ,1551,7TH,905973.6,1011338
20-008119,2020-02,02/18/2020 20:30,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3534,WYOMING ST,25, , ,3534,WYOMING,893927.6,1006971
20-008119,2020-02,02/18/2020 20:30, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3534,WYOMING ST,25, , ,3534,WYOMING,893927.6,1006971
20-008127,2020-02,02/18/2020 20:30,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3323,RUSSELL AVE,26, , ,3323,RUSSELL,895901.4,1012188
20-008179,2020-02,02/18/2020 20:30,Y, , ,1, , 65601,6,"LARCENY-MTR VEH PARTS $500 - $24,999",4567,HARRIS AVE,68, , ,4567,HARRIS,899496.3,1035281
20-008069,2020-02,02/18/2020 20:56,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,400,BARTON ST,20, , ,400,BARTON,904758.4,1007636
20-008129,2020-02,02/18/2020 21:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6554,MANCHESTER AVE,10, , ,6554,MANCHESTER,877552.6,1014503
20-009460,2020-02,02/18/2020 21:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",1551,S 7TH ST,21,BAR- SOCIAL HOUSE, ,1551,7TH,905973.6,1011338
20-008076,2020-02,02/18/2020 21:05,Y, , ,1, , 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4101,GRAVOIS AVE,16, ,@QT - GRAVOIS / CHIPPEWA,4101,GRAVOIS,889849,1003566
20-008111,2020-02,02/18/2020 21:15,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6228,OLEATHA AVE,9, , ,6228,OLEATHA,878431.4,1006545
20-008106,2020-02,02/18/2020 21:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6219,POTOMAC ST,9, , ,6219,POTOMAC,878596.3,1007015
20-008091,2020-02,02/18/2020 21:45,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,MANCHESTER AVE / MITCHELL AVE,10, , , , ,878105.9,1014741
20-008075,2020-02,02/18/2020 21:53,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,GRAVOIS AVE / RUSSELL BLVD,21, , , , ,902500.3,1010617
20-008077,2020-02,02/18/2020 21:58,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5500,ALASKA AVE,1, , ,5500,ALASKA,891704.1,995715.9
20-008089,2020-02,02/18/2020 22:00,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5019,S GRAND BLVD,16, , ,5019,GRAND,891271,997436.6
20-008084,2020-02,02/18/2020 22:11,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,319,S 4TH ST,35,PREMIER PARKING LOT, ,319,4TH,908625.1,1015638
20-008177,2020-02,02/18/2020 22:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3915,DUNNICA AVE,16, , , , ,890918.3,1003212
20-008082,2020-02,02/18/2020 22:57,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / CHOUTEAU AVE,34, , , , ,907880.3,1013736
20-009073,2020-02,02/18/2020 23:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,701,GIMBLIN RD,74, , ,701,GIMBLIN,897681.4,1049656
20-009845,2020-02,02/18/2020 23:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,9153,DISCHINGER CT,74, , ,9153,DISCHINGER,895433.5,1052789
19-007996,2020-02,02/19/2019 10:00, , , ,-1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3547,JEFFERSON,19, , ,3547,JEFFERSON,0,0
20-008666,2020-02,02/19/2020 00:01,Y, , ,1, , 65601,2,"LARCENY-MTR VEH PARTS $500 - $24,999",5641,MANCHESTER AVE,12,YUKON MARBLE & GRANITE, ,5641,MANCHESTER,882935.9,1015878
20-008093,2020-02,02/19/2020 00:01,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3883,MERAMEC ST,16, , ,3883,MERAMEC,891481,1001772
20-008093,2020-02,02/19/2020 00:01, , , ,-1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3883,MERAMEC ST,16, , ,3883,MERAMEC,891481,1001772
20-008413,2020-02,02/19/2020 00:05,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2858,N EUCLID AVE,55, , ,4873,SAINT LOUIS,890849.5,1032902
20-008098,2020-02,02/19/2020 00:55,Y, , ,1, ,151140,6,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,8554,MORA LN,73, , ,8554,MORA,891839,1049440
20-008096,2020-02,02/19/2020 01:08,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5845,LINDENWOOD AVE,14,APARTMENT COMPLEX,STORAGE AREA,5845,LINDENWOOD,879404,1005341
20-008095,2020-02,02/19/2020 01:18,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,BLAIR AVE / E GRAND BLVD,66, , , , ,903970.5,1033492
20-008099,2020-02,02/19/2020 01:45,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3706,COTE BRILLIANTE AVE,59, ,@STREETSIDE,3706,COTE BRILLIANTE,898147.3,1025795
20-008279,2020-02,02/19/2020 02:00,Y, , ,1, , 21000,4,RAPE -- FORCIBLE,1900,OLIVE ST,36, , ,1900,OLIVE,0,0
20-008100,2020-02,02/19/2020 02:52,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4958,CLAXTON AVE,71, , ,4958,CLAXTON,891933.3,1040371
20-008101,2020-02,02/19/2020 04:16,Y, , ,1, , 42013,1,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,7315,GRAVOIS AVE,4, ,METROLINK BUS STOP, , ,879097.3,994408.1
20-008277,2020-02,02/19/2020 05:15,Y, , ,1, , 91303,2,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,3635,VISTA AVE,29,@SLU HOSPITAL, ,3157,SUBLETTE,894354.8,1015713
